AtcoCode,TiplocCode,CrsCode,StationName,StationNameLang,GridType,Easting,Northing,CreationDateTime,ModificationDateTime,RevisionNumber,Modification
9100SNAITH,SNAITH,SNI,Snaith Rail Station,,U,464250,422290,,,,
9100THEALE,THEALE,THE,Theale Rail Station,,U,464400,170900,,,,
9100BRTJYC,BRTJYC,BUJ,Burton Joyce Rail Station,,U,464490,343330,,,,
9100HTFLASF,HTFLASF,HFS,Hatfield & Stainforth Rail Station,,U,464745,410680,,,,
9100RADNOT,RADNOT,RDF,Radcliffe (Notts) Rail Station,,U,464780,339478,,,,
9100FRATTON,FRATTON,FTN,Fratton Rail Station,,U,465360,100050,,,,
9100BMLY,BMLY,BMY,Bramley (Hants) Rail Station,,U,465518,159440,,,,
9100COSHAM,COSHAM,CSA,Cosham Rail Station,,U,465765,105125,,,,
9100HILSEA,HILSEA,HLS,Hilsea Rail Station,,U,466385,103615,,,,
9100SBRN,SBRN,SLB,Saltburn Rail Station,,U,466400,521400,,,,
9100COMONDL,COMONDL,COM,Commondale Rail Station,,U,466500,510030,,,,
9100MTIMER,MTIMER,MOR,Mortimer Rail Station,,U,467233,164110,,,,
9100LOWDHAM,LOWDHAM,LOW,Lowdham Rail Station,,U,467305,345910,,,,
9100TILHRST,TILHRST,TLH,Tilehurst Rail Station,,U,467483,175173,,,,
9100THORNEN,THORNEN,TNN,Thorne North Rail Station,,U,468080,413770,,,,
9100CTNM,CTNM,CSM,Castleton Moor Rail Station,,U,468370,508485,,,,
9100RAWCLIF,RAWCLIF,RWC,Rawcliffe Rail Station,,U,468720,421900,,,,
9100THORNES,THORNES,TNS,Thorne South Rail Station,,U,469240,412370,,,,
9100THRGRTN,THRGRTN,THU,Thurgarton Rail Station,,U,469695,348465,,,,
9100RTFD,RTFD,RET,Retford Rail Station,,U,470191,380318,,,,
9100REDGWST,REDGWST,RDW,Reading West Rail Station,,U,470264,173430,,,,
9100RTFDLL,RTFDLL,REL,Retford Low Level Rail Station,,U,470400,380200,,,,
9100BINGHAM,BINGHAM,BIN,Bingham Rail Station,,U,470535,340160,,,,
9100DANBY,DANBY,DNY,Danby Rail Station,,U,470685,508410,,,,
9100BDHMPTN,BDHMPTN,BDH,Bedhampton Rail Station,,U,470781,106529,,,,
9100BLEASBY,BLEASBY,BSB,Bleasby Rail Station,,U,470920,349865,,,,
9100WRESSLE,WRESSLE,WRS,Wressle Rail Station,,U,470990,431268,,,,
9100RDNG4AB,RDNG4AB,RDG,Reading Rail Station,,U,471528,173813,,,,
9100RDNGSTN,RDNGSTN,RDG,Reading Rail Station,,U,471529,173813,,,,
9100RDNGBUS,RDNGBUS,RBU,Reading Rail Station,,U,471543,173742,2012-09-05T13:58:00,2012-09-05T13:58:00,1,rev
9100HAVANT,HAVANT,HAV,Havant Rail Station,,U,471781,106595,,,,
9100ALTON,ALTON,AON,Alton Rail Station,,U,472352,139697,,,,
9100HOOK,HOOK,HOK,Hook Rail Station,,U,472520,153940,,,,
9100WRBLNGT,WRBLNGT,WBL,Warblington Rail Station,,U,472800,106500,,,,
9100FISKRTN,FISKRTN,FSK,Fiskerton Rail Station,,U,473000,352000,,,,
9100HADMATP,HADMATP,HDM,Haddenham & Thame Parkway Rail Station,,U,473091,208549,,,,
9100RWLNDSC,RWLNDSC,RLN,Rowlands Castle Rail Station,,U,473421,110816,,,,
9100ROLSTN,ROLSTN,ROL,Rolleston Rail Station,,U,473830,352570,,,,
9100ASLCKTN,ASLCKTN,ALK,Aslockton Rail Station,,U,474130,339920,,,,
9100MRKTHRB,MRKTHRB,MHR,Market Harborough Rail Station,,U,474170,287425,,,,
9100PTRSFLD,PTRSFLD,PTR,Petersfield Rail Station,,U,474387,123571,,,,
9100GOOLE,GOOLE,GOO,Goole Rail Station,,U,474414,423753,,,,
9100NMPTN,NMPTN,NMP,Northampton Rail Station,,U,474759,260486,,,,
9100EMSWTH,EMSWTH,EMS,Emsworth Rail Station,,U,474825,106325,,,,
9100HOWDEN,HOWDEN,HOW,Howden Rail Station,,U,475215,430420,,,,
9100MLTNSDG,MLTNSDG,MMO,Melton Mowbray Rail Station,,U,475280,318740,,,,
9100ERLY,ERLY,EAR,Earley Rail Station,,U,475300,171900,,,,
9100LEALHLM,LEALHLM,LHM,Lealholm Rail Station,,U,476220,507880,,,,
9100WNCFILD,WNCFILD,WNF,Winchfield Rail Station,,U,476324,154546,,,,
9100HNLYOT,HNLYOT,HOT,Henley-on-Thames Rail Station,,U,476380,182270,,,,
9100SBOURNE,SBOURNE,SOB,Southbourne Rail Station,,U,476965,105985,,,,
9100ELTON,ELTON,ELO,Elton & Orston Rail Station,,U,476990,340030,,,,
9100WINETGL,WINETGL,WTI,Winnersh Triangle Rail Station,,U,477160,171443,,,,
9100SHPLAKE,SHPLAKE,SHI,Shiplake Rail Station,,U,477640,179762,,,,
9100LISS,LISS,LIS,Liss Rail Station,,U,477712,127718,,,,
9100WARGRAV,WARGRAV,WGV,Wargrave Rail Station,,U,478085,178289,,,,
9100WINERSH,WINERSH,WNS,Winnersh Rail Station,,U,478177,170740,,,,
9100GLAISDL,GLAISDL,GLS,Glaisdale Rail Station,,U,478330,505555,,,,
9100CROWLE,CROWLE,CWE,Crowle Rail Station,,U,478380,411000,,,,
9100AYLSPWY,AYLSPWY,AVP,Aylesbury Vale Parkway Rail Station,,U,478641,215341,,,,
9100SLTMRSH,SLTMRSH,SAM,Saltmarshe Rail Station,,U,478655,425715,,,,
9100MALTON,MALTON,MLT,Malton Rail Station,,U,478690,471360,,,,
9100NUTBORN,NUTBORN,NUT,Nutbourne Rail Station,,U,478740,105766,,,,
9100TWYFORD,TWYFORD,TWY,Twyford Rail Station,,U,479042,175787,,,,
9100BNTEY,BNTEY,BTY,Bentley (Hants) Rail Station,,U,479211,143053,,,,
9100NWRKCAS,NWRKCAS,NCT,Newark Castle Rail Station,,U,479600,354300,,,,
9100PRINRIS,PRINRIS,PRR,Princes Risborough Rail Station,,U,479964,202758,,,,
9100ESTRNGT,ESTRNGT,EGN,Eastrington Rail Station,,U,480034,429437,,,,
9100EGTON,EGTON,EGT,Egton Rail Station,,U,480430,505380,,,,
9100NEWANG,NEWANG,NNG,Newark North Gate Rail Station,,U,480488,354510,,,,
9100WOKNGHM,WOKNGHM,WKM,Wokingham Rail Station,,U,480596,168657,,,,
9100MNKRISB,MNKRISB,MRS,Monks Risborough Rail Station,,U,480937,204765,,,,
9100BOTESFD,BOTESFD,BTF,Bottesford Rail Station,,U,481080,339260,,,,
9100BOSHAM,BOSHAM,BOH,Bosham Rail Station,,U,481246,105435,,,,
9100SUNDRTN,SUNDRTN,SDR,Saunderton Rail Station,,U,481311,198112,,,,
9100FLEET,FLEET,FLE,Fleet Rail Station,,U,481626,155260,,,,
9100AYLSBRY,AYLSBRY,AYS,Aylesbury Rail Station,,U,481779,213470,,,,
9100GBROC,GBROC,GNB,Gainsborough Central Rail Station,,U,481900,389900,,,,
9100GBGHLRD,GBGHLRD,GBL,Gainsborough Lea Road Rail Station,,U,482000,388400,,,,
9100WLVR,WLVR,WOL,Wolverton Rail Station,,U,482065,241508,,,,
9100CRWTHRN,CRWTHRN,CRN,Crowthorne Rail Station,,U,482294,163735,,,,
9100LTLKMBL,LTLKMBL,LTK,Little Kimble Rail Station,,U,482349,206620,,,,
9100GROSMNT,GROSMNT,GMT,Grosmont Rail Station,,U,482800,505270,,,,
9100SNDHRST,SNDHRST,SND,Sandhurst Rail Station,,U,483352,161550,,,,
9100FSHBORN,FSHBORN,FSB,Fishbourne Rail Station,,U,483530,105060,,,,
9100CLHM,CLHM,CLM,Collingham Rail Station,,U,483680,361500,,,,
9100GLBRDYK,GLBRDYK,GBD,Gilberdyke Rail Station,,U,483700,428700,,,,
9100ALTPE,ALTPE,ALP,Althorpe Rail Station,,U,483960,410625,,,,
9100STKM,STKM,SKM,Stoke Mandeville Rail Station,,U,483965,210603,,,,
9100LIPHOOK,LIPHOOK,LIP,Liphook Rail Station,,U,484156,130905,,,,
9100MKNSCEN,MKNSCEN,MKC,Milton Keynes Central Rail Station,,U,484189,238029,,,,
9100FARNHAM,FARNHAM,FNH,Farnham Rail Station,,U,484446,146548,,,,
9100BCKWATR,BCKWATR,BAW,Blackwater Rail Station,,U,485320,159875,,,,
9100MARLOW,MARLOW,MLW,Marlow Rail Station,,U,485590,186512,,,,
9100OAKHAM,OAKHAM,OKM,Oakham Rail Station,,U,485690,309030,,,,
9100CHCHSTR,CHCHSTR,CCH,Chichester Rail Station,,U,485890,104320,,,,
9100KETR,KETR,KET,Kettering Rail Station,,U,486411,278038,,,,
9100WENDOVR,WENDOVR,WND,Wendover Rail Station,,U,486547,207750,,,,
9100ALDRSHT,ALDRSHT,AHT,Aldershot Rail Station,,U,486656,150424,,,,
9100SLEGHTS,SLEGHTS,SLH,Sleights Rail Station,,U,486800,508120,,,,
9100SWNDRBY,SWNDRBY,SWD,Swinderby Rail Station,,U,486820,364390,,,,
9100FRBRMN,FRBRMN,FNB,Farnborough (Main) Rail Station,,U,486850,156010,,,,
9100BLTCHLY,BLTCHLY,BLY,Bletchley Rail Station,,U,486859,233741,,,,
9100BRACKNL,BRACKNL,BCE,Bracknell Rail Station,,U,486910,168969,,,,
9100HWYCOMB,HWYCOMB,HWY,High Wycombe Rail Station,,U,486935,193053,,,,
9100FRIMLEY,FRIMLEY,FML,Frimley Rail Station,,U,487430,157717,,,,
9100CMBLEY,CMBLEY,CAM,Camberley Rail Station,,U,487573,160441,,,,
9100BRFT,BRFT,BMF,Broomfleet Rail Station,,U,487700,427910,,,,
9100FRBRNTH,FRBRNTH,FNN,Farnborough North Rail Station,,U,487725,156630,,,,
9100FSTR,FSTR,FEN,Fenny Stratford Rail Station,,U,488245,234292,,,,
9100FURZEP,FURZEP,FZP,Furze Platt Rail Station,,U,488294,182334,,,,
9100NTHCAMP,NTHCAMP,NCM,North Camp Rail Station,,U,488600,153725,,,,
9100COOKHAM,COOKHAM,COO,Cookham Rail Station,,U,488690,185060,,,,
9100MDNHEAD,MDNHEAD,MAI,Maidenhead Rail Station,,U,488725,180745,,,,
9100MHERON,MHERON,MAO,Martins Heron Rail Station,,U,488820,168370,,,,
9100RUSWARP,RUSWARP,RUS,Ruswarp Rail Station,,U,489030,509180,,,,
9100CORBY,CORBY,COR,Corby Rail Station,,U,489160,288690,,,,
9100SAXILBY,SAXILBY,SXY,Saxilby Rail Station,,U,489200,375300,,,,
9100ASHVALE,ASHVALE,AHV,Ash Vale Rail Station,,U,489273,153342,,,,
9100GTMSNDN,GTMSNDN,GMN,Great Missenden Rail Station,,U,489300,201319,,,,
9100SCNTHRP,SCNTHRP,SCU,Scunthorpe Rail Station,,U,489400,410800,,,,
9100BORNEND,BORNEND,BNE,Bourne End Rail Station,,U,489456,187260,,,,
9100BOWBRKH,BOWBRKH,BWB,Bow Brickhill Rail Station,,U,489604,234787,,,,
9100WTBY,WTBY,WTB,Whitby Rail Station,,U,489800,510800,,,,
9100HASLEMR,HASLEMR,HSL,Haslemere Rail Station,,U,489802,132928,,,,
9100ASHH,ASHH,ASH,Ash Rail Station,,U,489934,150834,,,,
9100WLNGBRO,WLNGBRO,WEL,Wellingborough Rail Station,,U,490330,268120,,,,
9100LTNBZRD,LTNBZRD,LBZ,Leighton Buzzard Rail Station,,U,491091,225024,,,,
9100BAGSHOT,BAGSHOT,BAG,Bagshot Rail Station,,U,491391,163627,,,,
9100GTHM,GTHM,GRA,Grantham Rail Station,,U,491400,335200,,,,
9100TAPLOW,TAPLOW,TAP,Taplow Rail Station,,U,491580,181340,,,,
9100ASCOT,ASCOT,ACT,Ascot Rail Station,,U,492200,168300,,,,
9100CHDNGTN,CHDNGTN,CED,Cheddington Rail Station,,U,492232,218549,,,,
9100WOBURNS,WOBURNS,WOB,Woburn Sands Rail Station,,U,492458,236380,,,,
9100WANBRO,WANBRO,WAN,Wanborough Rail Station,,U,493100,150326,,,,
9100KRTNLND,KRTNLND,KTL,Kirton Lindsey Rail Station,,U,493400,399600,,,,
9100BOGNORR,BOGNORR,BOG,Bognor Regis Rail Station,,U,493415,99389,,,,
9100HYKEHAM,HYKEHAM,HKM,Hykeham Rail Station,,U,493615,367350,,,,
9100BROUGH,BROUGH,BUH,Brough Rail Station,,U,493870,426555,,,,
9100ASPLEYG,ASPLEYG,APG,Aspley Guise Rail Station,,U,493944,236751,,,,
9100BCNSFLD,BCNSFLD,BCF,Beaconsfield Rail Station,,U,494004,191144,,,,
9100BNHAM,BNHAM,BNM,Burnham (Berks) Rail Station,,U,494008,181378,,,,
9100WITLEY,WITLEY,WTY,Witley Rail Station,,U,494850,137970,,,,
9100TRING,TRING,TRI,Tring Rail Station,,U,495087,212241,,,,
9100BRKWOOD,BRKWOOD,BKO,Brookwood Rail Station,,U,495200,156954,,,,
9100SUNNGDL,SUNNGDL,SNG,Sunningdale Rail Station,,U,495206,166764,,,,
9100MLFORD,MLFORD,MLF,Milford (Surrey) Rail Station,,U,495406,141335,,,,
9100BRHM,BRHM,BAA,Barnham Rail Station,,U,495897,104367,,,,
9100AMERSHM,AMERSHM,AMR,Amersham Rail Station,,U,496379,198188,,,,
9100SEERGRN,SEERGRN,SRG,Seer Green Rail Station,,U,496500,191030,,,,
9100RIDGMNT,RIDGMNT,RID,Ridgmont Rail Station,,U,496525,237375,,,,
9100WINDSEC,WINDSEC,WNC,Windsor & Eton Central Rail Station,,U,496590,176950,,,,
9100GDLMING,GDLMING,GOD,Godalming Rail Station,,U,496622,143946,,,,
9100WSORAER,WSORAER,WNR,Windsor & Eton Riverside Rail Station,,U,496852,177220,,,,
9100LINCLNC,LINCLNC,LCN,Lincoln Central Rail Station,,U,497571,370888,,,,
9100FRNCMB,FRNCMB,FNC,Farncombe Rail Station,,U,497600,145140,,,,
9100SLOUGH,SLOUGH,SLO,Slough Rail Station,,U,497839,180157,,,,
9100LNGCROS,LNGCROS,LNG,Longcross Rail Station,,U,497897,166062,,,,
9100ANCASTR,ANCASTR,ANC,Ancaster Rail Station,,U,498400,344375,,,,
9100FERRIBY,FERRIBY,FRY,Ferriby Rail Station,,U,498570,425560,,,,
9100DATCHET,DATCHET,DAT,Datchet Rail Station,,U,498740,176970,,,,
9100LDLNGTN,LDLNGTN,LID,Lidlington Rail Station,,U,498936,239106,,,,
9100WRPLSDN,WRPLSDN,WPL,Worplesdon Rail Station,,U,498938,155385,,,,
9100GUILDFD,GUILDFD,GLD,Guildford Rail Station,,U,499200,149600,,,,
9100BERKHMD,BERKHMD,BKM,Berkhamsted Rail Station,,U,499336,208139,,,,
9100CHLFNAL,CHLFNAL,CFO,Chalfont & Latimer Rail Station,,U,499647,197573,,,,
9100VRGNWTR,VRGNWTR,VIR,Virginia Water Rail Station,,U,500115,167955,,,,
9100SUNYMDS,SUNYMDS,SNY,Sunnymeads Rail Station,,U,500160,175575,,,,
9100GERRDSX,GERRDSX,GER,Gerrards Cross Rail Station,,U,500184,188785,,,,
9100SHALFD,SHALFD,SFR,Shalford (Surrey) Rail Station,,U,500200,147100,,,,
9100FORD,FORD,FOD,Ford Rail Station,,U,500215,104280,,,,
9100LRDGFD,LRDGFD,LRD,London Road (Guildford) Rail Station,,U,500264,150030,,,,
9100BRGG,BRGG,BGG,Brigg Rail Station,,U,500400,406900,,,,
9100WOKING,WOKING,WOK,Woking Rail Station,,U,500660,158695,,,,
9100MLBRKB,MLBRKB,MLB,Millbrook (Beds) Rail Station,,U,500707,240510,,,,
9100EGHAM,EGHAM,EGH,Egham Rail Station,,U,501143,171073,,,,
9100LANGLEY,LANGLEY,LNY,Langley (Berks) Rail Station,,U,501300,179800,,,,
9100WRYSBRY,WRYSBRY,WRY,Wraysbury Rail Station,,U,501400,174200,,,,
9100STWRTBY,STWRTBY,SWR,Stewartby Rail Station,,U,501496,242222,,,,
9100ARUNDEL,ARUNDEL,ARU,Arundel Rail Station,,U,502444,106417,,,,
9100LTLHMPT,LTLHMPT,LIT,Littlehampton Rail Station,,U,502540,102180,,,,
9100KMPSTNH,KMPSTNH,KMH,Kempston Hardwick Rail Station,,U,502593,244819,,,,
9100CHRW,CHRW,CLW,Chorleywood Rail Station,,U,502597,196090,,,,
9100AMLY,AMLY,AMY,Amberley Rail Station,,U,502632,111812,,,,
9100DRIFILD,DRIFILD,DRF,Driffield Rail Station,,U,502700,457300,,,,
9100DENHMGC,DENHMGC,DGC,Denham Golf Club Rail Station,,U,502800,187900,,,,
9100HTNCRNS,HTNCRNS,HUT,Hutton Cranswick Rail Station,,U,502865,452220,,,,
9100BRTHMBR,BRTHMBR,BAU,Barton-on-Humber Rail Station,,U,502888,422510,,,,
9100HESSLE,HESSLE,HES,Hessle Rail Station,,U,502925,425685,,,,
9100STAMFD,STAMFD,SMD,Stamford Rail Station,,U,502925,306650,,,,
9100CHLWTH,CHLWTH,CHL,Chilworth Rail Station,,U,503130,147257,,,,
9100SEAMER,SEAMER,SEM,Seamer Rail Station,,U,503260,483940,,,,
9100FLITWCK,FLITWCK,FLT,Flitwick Rail Station,,U,503390,234980,,,,
9100HRLG,HRLG,HLN,Harlington (Beds) Rail Station,,U,503456,230355,,,,
9100ARRAM,ARRAM,ARR,Arram Rail Station,,U,503520,444275,,,,
9100RAUCEBY,RAUCEBY,RAU,Rauceby Rail Station,,U,503710,344210,,,,
9100IVER,IVER,IVR,Iver Rail Station,,U,503730,179898,,,,
9100CHTSEY,CHTSEY,CHY,Chertsey Rail Station,,U,503825,166390,,,,
9100BEVERLY,BEVERLY,BEV,Beverley Rail Station,,U,503860,439600,,,,
9100SCARBRO,SCARBRO,SCA,Scarborough Rail Station,,U,503900,488300,,,,
9100STAINES,STAINES,SNS,Staines Rail Station,,U,504150,171446,,,,
9100BEDFDM,BEDFDM,BDM,Bedford Rail Station,,U,504167,249744,,,,
9100WBYFLET,WBYFLET,WBY,West Byfleet Rail Station,,U,504200,161075,,,,
9100DENHAM,DENHAM,DNM,Denham Rail Station,,U,504214,187733,,,,
9100PULBRO,PULBRO,PUL,Pulborough Rail Station,,U,504285,118595,,,,
9100HEMLHMP,HEMLHMP,HML,Hemel Hempstead Rail Station,,U,504300,205925,,,,
9100CLANDON,CLANDON,CLA,Clandon Rail Station,,U,504560,152714,,,,
9100HTRWTM5,HTRWTM5,HWV,Heathrow Terminal 5 Rail Station,,U,504938,175645,,,,
9100BESJOHN,BESJOHN,BSJ,Bedford St Johns Rail Station,,U,505000,249015,,,,
9100HTRBUS5,HTRBUS5,HWX,Heathrow Airport Terminal 5,,U,505020,175780,2008-05-20T09:53:38,2014-02-11T17:53:09,1,rev
9100CTTGHM,CTTGHM,CGM,Cottingham Rail Station,,U,505100,432880,,,,
9100BNTBY,BNTBY,BTB,Barnetby Rail Station,,U,505400,409900,,,,
9100ADLESTN,ADLESTN,ASN,Addlestone Rail Station,,U,505587,164866,,,,
9100RCKMNSW,RCKMNSW,RIC,Rickmansworth Rail Station,,U,505745,194597,,,,
9100BYFLANH,BYFLANH,BFN,Byfleet & New Haw Rail Station,,U,505854,162285,,,,
9100NAFERTN,NAFERTN,NFN,Nafferton Rail Station,,U,505860,458450,,,,
9100WDRYTON,WDRYTON,WDT,West Drayton Rail Station,,U,506120,180120,,,,
9100LEAGRVE,LEAGRVE,LEA,Leagrave Rail Station,,U,506145,224080,,,,
9100BARWHVN,BARWHVN,BAV,Barrow Haven Rail Station,,U,506200,423530,,,,
9100APSLEY,APSLEY,APS,Apsley Rail Station,,U,506245,204874,,,,
9100ANGMRNG,ANGMRNG,ANG,Angmering Rail Station,,U,506513,102979,,,,
9100ASFDMSX,ASFDMSX,AFS,Ashford (Surrey) Rail Station,,U,506580,171947,,,,
9100SLEFD,SLEFD,SLR,Sleaford Rail Station,,U,506790,345420,,,,
9100HTRWAPT,HTRWAPT,LHR,Heathrow Terminals 1-3 Rail Station,,U,507453,175848,,,,
9100WEYBDGB,WEYBDGB,WYB,Weybridge Rail Station,,U,507473,163651,,,,
9100WEYBDGE,WEYBDGE,WYB,Weybridge Rail Station,,U,507474,163651,,,,
9100HTRWCBS,HTRWCBS,HTR,Heathrow Airport Central Bus Stn (Rail-Air),,U,507525,175815,2008-01-28T09:39:16,2008-01-30T17:01:48,1,rev
9100MTHRNGH,MTHRNGH,MGM,Metheringham Rail Station,,U,507700,361400,,,,
9100HTRWTE4,HTRWTE4,HWF,Heathrow Terminal 4 (Rail-Air),,U,507993,174516,2005-12-15T00:00:00,2008-01-28T09:39:31,3,rev
9100KLGL,KLGL,KGL,Kings Langley Rail Station,,U,508000,202000,,,,
9100HTRWTM4,HTRWTM4,HAF,Heathrow Terminal 4 Rail Station,,U,508100,174400,,,,
9100SHEPRTN,SHEPRTN,SHP,Shepperton Rail Station,,U,508153,167563,,,,
9100NHOL,NHOL,NHL,New Holland Rail Station,,U,508350,424080,,,,
9100WRUISLP,WRUISLP,WRU,West Ruislip Rail Station,,U,508370,186810,,,,
9100RSKNGTN,RSKNGTN,RKT,Ruskington Rail Station,,U,508660,350580,,,,
9100BILSHST,BILSHST,BIG,Billingshurst Rail Station,,U,508803,125123,,,,
9100GOMSHAL,GOMSHAL,GOM,Gomshall Rail Station,,U,508915,147842,,,,
9100HULL,HULL,HUL,Hull Rail Station,,U,509200,428800,,,,
9100UHALIFD,UHALIFD,UPH,Upper Halliford Rail Station,,U,509219,169395,,,,
9100HRSLEY,HRSLEY,HSY,Horsley Rail Station,,U,509223,154518,,,,
9100LUTON,LUTON,LUT,Luton Rail Station,,U,509259,221604,,,,
9100HAYESAH,HAYESAH,HAY,Hayes & Harlington Rail Station,,U,509714,179422,,,,
9100GOXHILL,GOXHILL,GOX,Goxhill Rail Station,,U,509940,421310,,,,
9100HUNMNBY,HUNMNBY,HUB,Hunmanby Rail Station,,U,510115,476660,,,,
9100SUNBURY,SUNBURY,SUU,Sunbury Rail Station,,U,510119,169998,,,,
9100EFNGHMJ,EFNGHMJ,EFF,Effingham Junction Rail Station,,U,510271,155892,,,,
9100WONT,WONT,WAL,Walton-on-Thames Rail Station,,U,510447,164956,,,,
9100GORNGBS,GORNGBS,GBS,Goring-by-Sea Rail Station,,U,510477,103189,,,,
9100LUTOAPY,LUTOAPY,LTN,Luton Airport Parkway Rail Station,,U,510533,220534,,,,
9100FELTHAM,FELTHAM,FEL,Feltham Rail Station,,U,510600,173300,,,,
9100KMPTNPK,KMPTNPK,KMP,Kempton Park Rail Station,,U,510671,170307,,,,
9100MKTR,MKTR,MKR,Market Rasen Rail Station,,U,510715,388740,,,,
9100THABBEY,THABBEY,TNA,Thornton Abbey Rail Station,,U,510930,418840,,,,
9100WATFJDC,WATFJDC,WFJ,Watford Junction Rail Station,,U,511000,197300,,,,
9100WATFDJ,WATFDJ,WFJ,Watford Junction Rail Station,,U,511040,197343,,,,
9100SRUISLP,SRUISLP,SRU,South Ruislip Rail Station,,U,511070,185440,,,,
9100WATFDHS,WATFDHS,WFH,Watford High Street Rail Station,,U,511359,196098,,,,
9100FILEY,FILEY,FIL,Filey Rail Station,,U,511370,480690,,,,
9100WATFDN,WATFDN,WFN,Watford North Rail Station,,U,511426,198664,,,,
9100BUSHYDC,BUSHYDC,BSH,Bushey Rail Station,,U,511818,195340,,,,
9100CRPNDPK,CRPNDPK,CPK,Carpenders Park Rail Station,,U,511818,193404,,,,
9100BUSHEY,BUSHEY,BSH,Bushey Rail Station,,U,511858,195322,,,,
9100GRSTH,GRSTH,GSN,Garston (Herts) Rail Station,,U,511965,199890,,,,
9100DRNGTOS,DRNGTOS,DUR,Durrington-on-Sea Rail Station,,U,512000,103200,,,,
9100HERSHAM,HERSHAM,HER,Hersham Rail Station,,U,512155,165425,,,,
9100CBHMSDA,CBHMSDA,CSD,Cobham & Stoke d'Abernon Rail Station,,U,512341,158897,,,,
9100ULCEBY,ULCEBY,ULC,Ulceby Rail Station,,U,512490,414970,,,,
9100STHALL,STHALL,STL,Southall Rail Station,,U,512627,179804,,,,
9100BOOKHAM,BOOKHAM,BKA,Bookham Rail Station,,U,512784,155640,,,,
9100HTCHEND,HTCHEND,HTE,Hatch End Rail Station,,U,513065,191325,,,,
9100HAMPTON,HAMPTON,HMP,Hampton (London) Rail Station,,U,513300,169803,,,,
9100WWRTHNG,WWRTHNG,WWO,West Worthing Rail Station,,U,513300,103320,,,,
9100BCWD,BCWD,BWO,Bricket Wood Rail Station,,U,513482,202017,,,,
9100HRPNDN,HRPNDN,HPD,Harpenden Rail Station,,U,513735,214175,,,,
9100NTHOLTP,NTHOLTP,NLT,Northolt Park Rail Station,,U,513827,185570,,,,
9100HEDSTNL,HEDSTNL,HDL,Headstone Lane Rail Station,,U,513870,190590,,,,
9100HOUNSLW,HOUNSLW,HOU,Hounslow Rail Station,,U,513870,174935,,,,
9100OXSHOTT,OXSHOTT,OXS,Oxshott Rail Station,,U,514172,160973,,,,
9100WHTTON,WHTTON,WTN,Whitton Rail Station,,U,514220,173570,,,,
9100HOWWOOD,HOWWOOD,HWW,How Wood (Herts) Rail Station,,U,514449,203409,,,,
9100WORTHNG,WORTHNG,WRH,Worthing Rail Station,,U,514484,103362,,,,
9100STALBNA,STALBNA,SAA,St Albans Abbey Rail Station,,U,514526,206414,,,,
9100HABRO,HABRO,HAB,Habrough Rail Station,,U,514600,413560,,,,
9100HCKNGTN,HCKNGTN,HEC,Heckington Rail Station,,U,514650,343580,,,,
9100ESHER,ESHER,ESH,Esher Rail Station,,U,514696,165824,,,,
9100PKST,PKST,PKT,Park Street Rail Station,,U,514733,204274,,,,
9100CHRSTSH,CHRSTSH,CHH,Christs Hospital Rail Station,,U,514800,129200,,,,
9100GFORD,GFORD,GFD,Greenford Rail Station,,U,514810,183900,,,,
9100FULWELL,FULWELL,FLW,Fulwell Rail Station,,U,514830,171840,,,,
9100CLYGATE,CLYGATE,CLG,Claygate Rail Station,,U,515097,163755,,,,
9100HAROOTH,HAROOTH,HOH,Harrow-on-the-Hill Rail Station,,U,515314,188012,,,,
9100HCRT,HCRT,HMC,Hampton Court Rail Station,,U,515376,168361,,,,
9100HANWELL,HANWELL,HAN,Hanwell Rail Station,,U,515390,180520,,,,
9100HROW,HROW,HRW,Harrow & Wealdstone Rail Station,,U,515465,189460,,,,
9100HROWDC,HROWDC,HRW,Harrow & Wealdstone Rail Station,,U,515465,189461,,,,
9100SDBRYHH,SDBRYHH,SDH,Sudbury Hill Harrow Rail Station,,U,515465,185710,,,,
9100SGFORD,SGFORD,SGN,South Greenford Rail Station,,U,515465,182960,,,,
9100STRWBYH,STRWBYH,STW,Strawberry Hill Rail Station,,U,515520,172415,,,,
9100STALBCY,STALBCY,SAC,St Albans City Rail Station,,U,515549,207076,,,,
9100HNCHLYW,HNCHLYW,HYW,Hinchley Wood Rail Station,,U,515600,165300,,,,
9100ISLEWTH,ISLEWTH,ISL,Isleworth Rail Station,,U,515600,176400,,,,
9100TDITTON,TDITTON,THD,Thames Ditton Rail Station,,U,515660,166870,,,,
9100CBARPAR,CBARPAR,CBP,Castle Bar Park Rail Station,,U,515850,181765,,,,
9100DRAYGRN,DRAYGRN,DRG,Drayton Green Rail Station,,U,515960,181065,,,,
9100EWRTHNG,EWRTHNG,EWR,East Worthing Rail Station,,U,515975,103745,,,,
9100DRKGW,DRKGW,DKT,Dorking West Rail Station,,U,515987,149869,,,,
9100TEDNGTN,TEDNGTN,TED,Teddington Rail Station,,U,516019,170815,,,,
9100TWCKNHM,TWCKNHM,TWI,Twickenham Rail Station,,U,516115,173660,,,,
9100LETHRHD,LETHRHD,LHD,Leatherhead Rail Station,,U,516300,156840,,,,
9100SYONLA,SYONLA,SYL,Syon Lane Rail Station,,U,516420,177200,,,,
9100RADLETT,RADLETT,RDT,Radlett Rail Station,,U,516427,199832,,,,
